smiles,cid,Molecular_Weight,Hydrogen_bond_Acceptor,Hydrogen_bond_Donor,xlogP,Physiological_Charge,Polarized_Surface_Area,Number_of_Rotatable_bonds,BBB,,cid,,,cid
CC(C)C(=O)OCc1cccc(c1)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)Cc1ccccc1)C2=O TOBICILLIN,216265,510.6,7,1,4.4,0,127,10,0,,6604009,,,
CNC(C)C(=O)c1ccc(cc1)OC METHOXYPHEDRINE,216281,193.24,3,1,1.6,0,38.3,4,0,,6604019,,,
CCC(Br)(C(C)C)C(N)=O,216287,208.1,1,1,2,0,43.1,3,1,,6604024,,,
O=C(c1ccccn1)c1cnn2c1N=CC=C2c1ccncc1,216456,301.3,5,0,1.5,0,73,3,1,,6604035,,,
CN(C)CCCN1c2ccsc2C=Cc2ccccc12,216992,284.4,3,0,4.2,0,34.7,4,1,,6604158,,,
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,218089,452.5,8,1,4.9,0,61.2,7,1,,6604160,,,
OCCN1CCN(CCCN2c3ccsc3Sc3ccc(cc32)C(F)(F)F)CC1,219071,443.6,9,1,4.2,0,83.5,6,1,,6604216,,,
OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F,219081,451.5,8,1,3,0,72.3,5,1,,6604304,,,
OC1(CCN(CCCN2c3ccccc3Sc3ccc(cc23)Cl)CC1)C1CCOC1=O,219083,459,6,1,4.7,0,78.3,5,1,,6604305,,,
COCc1c(ncc2[nH]c3cccc(c3c12)Oc1ccc(cc1)Cl)C(=O)OC(C)C,219095,424.9,5,1,5.1,0,73.4,7,1,,6604347,,,
CCC12CCN(CC3CC3)C(Cc3ccc(cc31)O)C2(C)C,219096,299.4,2,1,4.9,0,23.5,3,1,,6604356,,,
CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,219120,283.4,2,2,4,0,46.2,7,1,,6604395,,,
C[C@@]12CCC(=O)C=C2CC[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]21,222786,360.4,5,2,1.5,0,91.7,2,1,,6604410,,,
C[C@@]12CCC(=O)C=C2CC[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC4CCCC4)[C@@]3(C)C[C@H](O)[C@@H]21,223253,486.6,6,2,4.7,0,101,7,1,,6604496,,,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,224246,420.5,7,2,1.5,0,101,4,1,,6604653,,,
CO[C@@]12[C@@H](COC(N)=O)C3=C(N2C[C@H]2N[C@H]21)C(=O)C(=C(N)C3=O)C,231224,334.33,8,3,-0.4,0,147,4,0,,6604719,,,
CCC(C)C(CC)C(=O)NC(N)=O,231285,186.25,2,2,2,0,72.2,4,1,,6604724,,,
CC1(O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO)c1ccccc1,235856,496.6,7,2,3.6,0,93.1,3,1,,6604902,,,
Oc1ccc(cc1)NC(=O)C(Cl)(Cl)Cl,242364,254.5,2,2,2.4,0,49.3,1,1,,6857980,,,
C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12,247839,344.5,3,1,2.7,0,54.4,1,1,,6857985,,,
CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,250822,378.4,6,3,1.3,0,94.8,1,1,,6917740,,,
CCNC(Cc1ccccc1)C1CCCO1,253826,219.32,2,1,2.6,0,21.3,5,1,,6917770,,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@@]1(O)C(=O)CO,260706,427.4,4,2,3.5,0,74.6,2,1,,6918883,,,
CC(Oc1ccccc1)C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O PHENETICILLIN,272833,364.4,6,2,2.2,0,121,5,0,,6918919,,,
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@@H]1N(C)CCc2cc3c(c(c21)OC)OCO3,275196,413.4,8,0,2.7,0,75.7,4,1,,6921553,,,
CCN(CC)C(=O)COc1cc2c(c3c(c(c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4)C)O)O RIFAMIDE,280886,810.9,13,5,5.5,0,211,8,0,,6931560,,,
CN(C)CCCN1Cc2ccccc2Cc2ccccc12,299322,280.4,2,0,3.9,0,6.5,4,1,,6971179,,,
CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1scnc1)Cc1ccccc1,392622,720.9,9,4,6,0,202,18,0,,6999805,,,
CN(C)CCC1(C)OCCC2=C1Cc1ccccc21,431429,257.37,2,0,2.1,0,12.5,3,1,,7000182,,,
CC(C)N1CCOC(C1)c1cccc(c1)C(F)(F)F,432824,273.29,5,0,3.2,0,12.5,2,1,,7047380,,,
N[C@@H](Cc1c[nH]c2ccc(cc12)O)C(O)=O,439280,220.22,4,4,-1.2,0,99.3,3,1,,7048810,,,
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O BEKANAMYCIN,439318,483.5,15,11,-7.2,0,288,6,0,,7059438,,,
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@@H](O[C@@H](C)[C@]1(O)CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](N/C(/N)=N)[C@@H](O)[C@@H]1N/C(/N)=N DIHYDROSTREPTOMYCIN,439369,583.6,15,13,-8.2,0,340,9,0,,7059516,,,
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,439503,286.28,7,5,-1.2,0,120,4,1,,7059581,,,
C[C@@]12CCC(=O)C=C2CC[C@@H]2[C@@H]1CC[C@@]1(C)[C@H]2CC[C@]1(O)C(=O)CO,440707,346.5,4,2,2.5,0,74.6,2,1,,7098670,,,
COc1ccc2nccc(c2c1)[C@H](O)[C@H]1C[C@@H]2CCN1C[C@@H]2C=C,441074,324.4,4,1,2.9,0,45.6,4,0,,7536516,,,
CO[C@]1(NC(=O)Cc2sccc2)[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O CEFOXITIN,441199,427.5,9,3,0,0,202,8,0,,9548764,,,
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,441243,670.8,7,5,4.2,0,167,13,0,,9587943,,,
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)C2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(=C1C2(C)C)C,441276,853.9,14,4,2.5,0,221,14,0,,9795264,,,
C[C@H]1[C@H]2Cc3ccc(cc3[C@]1(C)CCN2CC=C(C)C)O,441278,285.4,2,1,3.3,0,23.5,2,1,,9796408,,,
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O NETILMICIN,441306,475.6,12,8,-4.2,0,200,8,0,,9797214,,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,441335,427.4,4,2,2.7,0,74.6,2,1,,9821217,,,
CC(C)CC(=O)O[C@@H]1OC=C(COC(C)=O)C2=C[C@H](OC(=O)CC(C)C)[C@]3(CO3)[C@@H]12,442436,422.5,8,0,1.8,0,101,11,1,,9821511,,,
CC(C)[C@H]1OC(=O)C2=CCCN2C(=O)c2coc(n2)CC(=O)C[C@H](O)C=C(C)C=CCNC(=O)C=C[C@H]1C VIRGINIAMYCIN-FACTOR-M1,443111,525.6,8,2,2.5,0,139,1,0,,9823781,,,
CC1OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(cc2)N(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C1NC(=O)c1ncccc1O)c1ccccc1,443310,852.9,12,4,2.3,0,228,6,0,,9846078,,,
CC1(C)N[C@@H](C(=O)N1[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c1ccccc1 HETACILLIN,443387,389.5,6,2,-0.6,0,115,3,0,,9864646,,,
C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(c3c(c(c21)O)C(=O)c1c(cccc1C3=O)O)O)C(C)=O CARUBICIN,443831,513.5,11,6,1.5,0,197,3,0,,9865223,,,
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)COC,443880,462.5,7,1,3.1,0,89.9,6,1,,9883333,,,
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@H]1OC MIDECAMYCIN,443948,814,16,3,2.6,0,206,14,0,,9891270,,,
CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(C)C1,443951,340.5,2,2,2.5,0,51.4,3,1,,9907401,,,
CCOC(=O)CCC(=O)O[C@@H]1[C@H](C[C@@H](C)O[C@H]1O[C@@H]1[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]1(C)O)N(C)C ERYTHROMYCIN-ETHYLSUCCINATE,443953,862.1,17,4,3.4,0,226,14,0,,9912474,,,
CC(=O)OCC(=O)[C@]12OC3(CCCC3)O[C@@H]2C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,443958,502.6,8,1,3.6,0,99.1,4,1,,9916104,,,
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,443967,434.5,7,2,2.8,0,101,4,1,,9929728,,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C SULTAMICILLIN,444022,594.7,11,2,0.7,0,216,9,0,,9952220,,,
CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)OCCl,444025,466.9,7,1,3.9,0,99.1,7,1,,9971484,,,
CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)SCF,444036,500.6,9,1,4,0,106,6,1,,10001941,,,
CC(C)n1c2ccccc2c(c1/C=C/[C@@H](O)C[C@@H](O)CC(O)=O)c1ccc(cc1)F,446155,411.5,5,3,3.5,0,82.7,8,1,,10011896,,,
COCc1c(nc(c(c1c1ccc(cc1)F)/C=C/[C@@H](O)C[C@@H](O)CC(O)=O)C(C)C)C(C)C,446156,459.5,7,3,3.6,0,99.9,11,1,,10019237,,,
C[C@@H]1O[C@@H]1P(O)(O)=O,446987,138.06,4,2,-1.4,0,70.1,1,1,,10026342,,,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O AZITHROMYCIN,447043,749,14,5,4,0,180,7,0,,10073453,,,
CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c2c(c3c(cc2[C@H]1C(=O)OC)C(=O)c1cccc(c1C3=O)O)O ACLARUBICIN,451415,811.9,16,4,3.8,0,217,10,0,,10091748,,,
COc1cc(cc(c1O)OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)c2sccc2)c2cc3c(cc12)OCO3,452548,656.7,14,3,1.2,0,189,6,0,,10219440,,,
Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](O)c1ccccc1)C2=O)C(O)=O CEFAMANDOLE,456255,462.5,10,3,-0.9,0,201,7,0,,10220393,,,
CCN(CC)c1sc2c3c(c4c(c(c5c(c4c2n1)C(=O)[C@@](C)(OC=C[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)C=CC=C(C)C(=O)N3)O5)C)O)O RIFAMEXIL,456291,810,14,5,7.5,0,225,6,0,,10245368,,,
CC(C)[C@H]1NC(=O)[C@@H](NC(=O)c2ccc(c3c2N=C2C(=C(C)C(=O)C(=C2C(=O)N[C@H]2[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]4CCCN4C(=O)[C@H](NC2=O)C(C)C)N)O3)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,457193,1255.4,18,5,3.8,0,356,8,0,,10272852,,,
NC[C@@H]1CC[C@@H](N)[C@H](O1)O[C@@H]1[C@@H](N)C[C@@H](N)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O)[C@H]1O DIBEKACIN,470999,451.5,13,9,-5.8,0,248,6,0,,10330791,,,
C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(c3c(c(c21)O)C(=O)c1ccccc1C3=O)O)C(=O)CO MEDORUBICIN,498156,513.5,11,6,1.3,0,197,4,0,,10352163,,,
CC(C)(C)CC1(CC=C)C(=O)NC(=O)NC1=O,521716,238.28,3,2,2.1,0,75.3,4,1,,10358184,,,
CC(C)CC(=O)OC1C=C2C(C(OC=C2COC(C)=O)OC(=O)CC(C)(C)OC(C)=O)C21CO2,537263,480.5,10,0,0.9,0,127,13,1,,10377120,,,
CC(=O)OC(C1CCCCN1)c1ccccc1,558526,233.31,3,1,2.1,0,38.3,4,1,,10379764,,,
CC(=O)OC1C=CC2C3Cc4ccc(c5c4C2(CCN3CC=C)C1O5)OC(C)=O,631837,395.4,6,0,2.5,0,65.1,6,1,,10382322,,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,636374,521,7,1,3.2,0,107,8,1,,10384745,,,
COc1cccc2c1C(=O)c1c(c3c(c(c1C2=O)O)C[C@](O)(C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@H]2CCCCO2)[C@H](C)O1)C(=O)CO)O PIRARUBICIN,636397,627.6,13,5,2.7,0,204,7,0,,10388384,,,
Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](NC(=O)c1cnc(cc1O)C)c1ccc(cc1)O)C2=O)C(O)=O CEFPIRAMIDE,636405,612.6,13,5,-0.1,0,259,9,0,,10444765,,,
O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,641115,259.3,3,0,2.8,0,38.8,2,1,,10451635,,,
CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,643985,309.4,2,0,3.9,0,20.3,7,1,,10452119,,,
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5)O,644073,467.6,5,2,5,0,62.2,5,1,,10454013,,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)S(C)(=O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O MEZLOCILLIN,656511,539.6,9,3,-0.2,0,207,6,0,,10470115,,,
NC(=O)c1cc[n+](cc1)CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@@H](c1ccccc1)S(O)(=O)=O)C2=O)C([O-])=O CEFSULODIN,656575,532.6,9,3,0.2,0,225,7,0,,10488627,,,
C[C@@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]2CC[C@]1(O)C(=O)COC(=O)CCC(O)=O,656804,460.5,8,3,1.8,0,138,7,1,,10498206,,,
CN(C)CC\C=C1\c2ccccc2Sc2ccc(cc\12)Cl,667467,315.9,2,0,5.2,0,28.5,3,1,,10657292,,,
CN(C)CC\C=C1\c2ccccc2COc2ccccc\12,667468,279.4,2,0,4.3,0,12.5,3,1,,10695575,,,
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C,667498,275.35,4,1,0.7,0,44.8,2,1,,10761962,,,
CCNC(=O)/C=C/c1cccc(c1)Br,688145,254.12,1,1,2.7,0,29.1,3,1,,10884606,,,
CN1[C@@H](CCC1=O)c1cccnc1,854019,176.21,2,0,-0.3,0,33.2,1,1,,10966793,,,
CN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)S(=O)(=O)N(C)C)CC1,941651,443.6,6,0,3.8,0,77.5,5,1,,11003252,,,
CN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F,969494,421.5,7,0,3.7,0,52.1,3,1,,11110698,,,
CN1[C@H]2CC[C@@H]1CC(C2)OC(c1ccccc1)c1ccccc1,1201549,307.4,2,0,4.5,0,12.5,4,1,,11252569,,,
OCC(O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,2723807,309.5,6,3,1,0,88.4,2,1,,11311148,,,
CC/C(/c1ccccc1)=C(\c1ccccc1)/c1ccc(cc1)OCCN(C)C,2733526,371.5,2,0,7.1,0,12.5,8,0,,11472927,,,
C[N+]1([O-])[C@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)c1ccccc1,3000668,305.4,4,1,1.3,0,64.6,5,1,,11608975,,,
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)C2[C@H](O)C[C@H]2\C(\[C@H](C[C@@]21C)OC(C)=O)=C(\CCC=C(C)C)/C(O)=O FUSIDIC-ACID,3001077,516.7,6,3,5.5,0,104,6,0,,11634155,,,
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)C=CC=C2CO[C@@H]3[C@H](O)C(=C[C@@H](C(=O)O[C@H]4C[C@@H](CC=C1C)O[C@@]1(CC[C@H](C)[C@H](O1)C(C)C)C4)[C@@]32O)C,3001671,861.1,14,3,3.8,0,170,7,0,,11704779,,,
Cc1ncc(c(n1)N)CN(C=O)/C(/C)=C(\CCO)/SSCC1CCCO1,3002119,398.5,8,2,0.6,0,152,9,1,,11777724,,,
COc1ccc(cc1C(=O)NCC1CCCN1C)S(N)(=O)=O,3018598,327.4,6,2,0.2,0,110,5,1,,11846746,,,
CCOc1ccccc1OC(C1CNCCO1)c1ccccc1,3022645,313.4,4,1,3,0,39.7,6,1,,12016891,,,
CCCC(C)C1(CC=C)C(=O)NC(=NC1=O)S,3032285,254.35,3,2,3.2,0,90.3,5,1,,12049214,,,
C=CCC1(C2CCCC=C2)C(=O)NC(=S)NC1=O,3032306,264.35,3,2,2.4,0,90.3,3,1,,12179890,,,
CCCC(C)C1(CCSC)C(=O)NC(=NC1=O)S,3032307,288.4,4,2,3,0,116,6,1,,12226598,,,
CC(C)CC1NC(=S)N(CC=C)C1=O,3032361,212.31,2,1,2.1,0,64.4,4,1,,12296938,,,
Cc1ncc(c(n1)N)CN(C=O)\C(\C)=C(\CCOP(O)(O)=O)/SC(=O)c1ccccc1,3032771,466.4,10,3,0.5,0,181,10,1,,12296941,,,
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)N1C(=S)Nc2ccccc12,3033151,397.5,4,1,4.3,0,67.7,6,1,,12309469,,,
OC1N=C(c2ccccc2F)c2cc(ccc2N(CCC#N)C1=O)Cl,3033621,357.8,5,1,2,0,76.7,3,1,,12309608,,,
CC(C)N1C(=O)c2n(cnc2c2noc(n2)C2CC2)c2ccccc12,3033821,335.4,5,0,2.4,0,77,3,1,,12309789,,,
CN1CCN(CC1)\C=C1/N=C2CN=C(c3ccccc3Cl)c3cc(ccc3N2C/1=O)[N+]([O-])=O,3033860,464.9,7,0,2.9,0,97.3,2,1,,12314141,,,
S=C1NCCC(COc2ccccc2)O1,3033964,223.29,3,1,2.4,0,62.6,3,1,,12319532,,,
CCOC(=O)OCC/C(/SC(=O)OCC)=C(\C)/N(Cc1cnc(nc1N)C)C=O,3033983,426.5,10,1,2.1,0,159,13,1,,12325869,,,
CC(=O)OCC/C(/SC(C)=O)=C(\C)/N(Cc1cnc(nc1N)C)C=O,3033984,366.4,8,1,0.5,0,141,9,1,,12406830,,,
C[C@@H]1N=C(c2ccccc2Cl)c2cc(ccc2NC1=O)[N+]([O-])=O,3033985,329.74,4,1,2.7,0,87.3,1,1,,12406842,,,
Clc1ccc(c(c1)Cl)/C(/Cl)=C/n1cncn1,3034012,274.5,2,0,3.8,0,30.7,2,1,,12406843,,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NS(O)(=O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O SUNCILLIN,3034014,429.5,9,4,0.5,0,187,6,0,,12444300,,,
Cc1ncc(c(n1)N)CN(C=O)/C(/C)=C(\CCOC(=O)c1ccccc1)/SS/C(/CCOC(=O)c1ccccc1)=C(\C)/N(Cc1cnc(nc1N)C)C=O,3034022,770.9,14,2,4,0,247,19,1,,12444480,,,
COc1ccc2nccc(c2c1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C,3034034,324.4,4,1,2.9,0,45.6,4,1,,12446306,,,
CC(=O)[C@@]1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c2c(c3c(c(c2C1)O)C(=O)c1ccccc1C3=O)O AMRUBICIN,3035016,483.5,10,5,0.9,0,177,3,0,,12494781,,,
Cc1ncc(c(n1)N)CN(C=O)\C(\C)=C(\CCOC(=O)c1ccccc1)/SC(=O)c1ccccc1,3036235,490.6,8,1,3.8,0,141,11,1,,12718749,,,
Fc1ccc(cc1)C(=O)CCCN1CC2CCC(CC2)C1,3037070,289.4,3,0,3.5,0,20.3,5,1,,12765746,,,
CC(=O)OCC(=O)OCC/C(/SC(=O)c1occc1)=C(/C)\N(Cc1cnc(nc1N)C)C=O,3037171,476.5,11,1,1.5,0,180,13,1,,12773795,,,
CN1CC[C@]23CCCC[C@@H]3[C@@H]1Cc1ccc(cc21)C,3037918,255.4,1,0,3.8,0,3.2,0,1,,12780299,,,
CC1(C)S[C@@H]2[C@H](NC(=O)C(C)(C)Oc3ccccc3)C(=O)N2[C@H]1C(O)=O ISOPROPICILLIN,3038477,378.4,6,2,2.8,0,121,5,0,,12831243,,,
COc1ccc2nccc(c2c1)CCC[C@@H]1CCNC[C@H]1C=C,3038482,310.4,3,1,4.4,0,34.2,6,1,,12876779,,,
CN1CC[C@]2(C)C[C@H](C1)Cc1ccc(cc12)O,3042090,231.33,2,1,3,0,23.5,0,1,,12889418,,,
OCCN1CCCN(CCCN2c3ccccc3C=Cc3ccccc23)CC1,3042817,377.5,4,1,4,0,30,6,1,,12895761,,,
CC(N)Cc1ccc(cc1C)N(C)C,3043606,192.3,2,1,2.2,0,29.3,3,1,,13080266,,,
CCO[C@H]1CCN(C1)C(=O)C1=C2N(CCc3ccc(cc23)Cl)C(=O)C(=C1)c1ccccc1,3045375,448.9,3,0,3.9,0,49.8,4,1,,13110208,,,
CN1C[C@@H]2Cc3ccc(cc3[C@H]([C@@H]2C1)c1ccccc1)Cl,3045392,297.8,1,0,4.6,0,3.2,1,1,,13110870,,,
CN1C(CNC(=O)c2cocc2)CN=C(c2ccccc2)c2ccc(cc12)F,3045400,377.4,5,1,3,0,57.8,4,1,,13247566,,,
CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(cc1)Cl MECLOXAMINE,3045406,317.9,2,0,4.6,0,12.5,6,0,,13273022,,,
CNCCCN1Cc2ccccc2Cc2ccccc12,3047746,266.4,2,1,3.5,0,15.3,4,1,,13303885,,,
N\C(=N/O)\C1=NNc2ccccc2N(Cc2ccccc2)C1=O,3047751,309.32,3,4,3.3,0,110,3,1,,13367230,,,
CCCCCCCCCNc1ncnc2[nH]ccc12,3047795,260.38,3,2,4.9,0,53.6,9,1,,13497179,,,
COc1ccc(cc1)N1C[C@H](CN2CCC(O)(CC2)c2ccc3c(c2)OCO3)OC1=O,3047810,426.5,7,1,2.5,0,80.7,5,1,,13497181,,,
NC(=O)CN1C(=O)COc2ccccc12,3047812,206.2,3,1,0,0,72.6,2,1,,13646638,,,
CC(OC(N)=O)C(C)C(C)OC(N)=O,3047822,204.22,4,2,0.5,0,105,6,1,,13676001,,,
C1CN(CCN1)c1cc2ccccc2c(n1)c1ccccc1,3047830,289.4,3,1,3.6,0,28.2,2,1,,13720676,,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Nc3cnc(nc3O)Nc3ccc(cc3)S(N)(=O)=O)c3ccc(cc3)O)C(=O)N2[C@H]1C(O)=O PIROXICILLIN,3047855,672.7,12,8,-0.6,0,295,9,0,,13753599,,,
COc1ccc2nccc(c2c1)CCC[C@@H]1CCNC[C@@H]1C=C,3050111,310.4,3,1,4.4,0,34.2,6,1,,13755681,,,
O=C1NC(=O)C(CC2CCCCN2)(C(=O)N1)c1ccccc1,3050417,301.34,4,3,1.4,0,87.3,3,1,,14022480,,,
COc1ccc(cc1C(=O)NCCN1CCC(CC1)C(=O)c1ccc(cc1)F)C#N,3050428,409.5,6,1,2.9,0,82.4,7,1,,14022481,,,
CCC(OC(N)=O)C1CCCCC1,3050432,185.26,2,1,2.9,0,52.3,4,1,,14022483,,,
OCC(O)CN1C(=O)CN=C(c2ccccc2F)c2cc(ccc21)Cl,3050433,362.8,5,2,1.5,0,73.1,4,1,,14022484,,,
C#CCN[C@@H]1CCc2ccccc12,3052776,171.24,1,1,1.8,0,12,2,1,,14022486,,,
